coord.lon,coord.lat,aqi.dt,aqi.main.aqi,aqi.components.co,aqi.components.no,aqi.components.no2,aqi.components.o3,aqi.components.so2,aqi.components.pm2_5,aqi.components.pm10,aqi.components.nh3
-77.8176,34.2199,1670426463,1,220.3,5.48,3.56,5.9,0.75,4.89,8.77,0.3
-117.8805,33.6915,1670426463,5,1455.31,150.2,82.25,0.0,21.22,73.81,92.84,12.03
-112.0063,34.7228,1670426463,1,185.25,0.0,1.91,43.99,0.02,1.32,2.56,0.11
-81.9552,26.4545,1670426463,1,247.0,1.66,5.1,41.13,0.27,5.04,7.67,0.38
-88.8935,30.3937,1670426463,1,243.66,0.37,6.77,44.7,0.36,5.33,12.48,0.32
-120.0565,39.2409,1670426463,1,195.27,0.0,3.86,55.79,0.14,4.65,10.45,0.43
-77.6846,37.5437,1670426463,1,250.34,0.67,5.57,16.45,1.33,7.18,7.53,0.0
-73.9821,40.7848,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9517,40.7719,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-74.006,40.7128,1670426217,4,921.25,92.98,46.61,0.24,6.86,30.33,39.78,2.79
-86.6574,30.4139,1670426463,1,176.91,1.08,2.04,12.34,0.04,3.49,8.61,0.03
-82.4311,28.0536,1670426464,2,347.14,8.72,9.94,16.27,0.41,11.61,16.43,0.53
-123.8063,39.4627,1670426463,1,240.33,0.0,2.36,40.41,0.45,2.17,2.44,0.12
-77.0316,38.9007,1670426463,1,393.87,11.74,20.56,4.43,2.65,8.13,11.42,0.7
-117.2087,32.8748,1670426464,1,247.0,0.0,13.71,46.49,2.5,4.56,7.28,0.45
-122.4072,37.7919,1670426463,4,734.33,40.23,52.78,0.0,7.87,26.77,30.42,2.12
-122.4649,38.5026,1670426464,1,230.31,0.0,3.26,32.54,0.03,2.37,3.09,0.54
-81.4647,28.4785,1670426464,1,267.03,2.99,8.57,32.54,0.32,8.34,12.06,0.41
-81.6779,36.1315,1670426463,1,220.3,0.28,3.98,21.82,0.18,1.35,1.6,0.1
-88.8004,33.4586,1670426464,1,188.59,0.04,2.29,42.92,0.91,3.41,5.16,0.03
-117.1977,32.727,1670426464,2,520.71,24.36,39.76,0.05,1.42,15.89,22.6,2.12
-88.8054,33.4538,1670426464,1,188.59,0.04,2.29,42.92,0.91,3.41,5.16,0.03
-88.4271,33.5171,1670426464,1,195.27,0.18,7.71,28.61,2.09,4.72,7.15,0.06
-88.4266,33.5157,1670426464,1,195.27,0.18,7.71,28.61,2.09,4.72,7.15,0.06
-88.4277,33.516,1670426464,1,195.27,0.18,7.71,28.61,2.09,4.72,7.15,0.06
-86.7349,33.4369,1670426464,1,216.96,0.18,7.2,39.7,2.95,6.04,13.27,0.1
-88.7,34.2582,1670426464,1,193.6,0.04,1.97,36.12,0.21,2.1,2.85,0.07
-86.726,33.4374,1670426464,1,216.96,0.18,7.2,39.7,2.95,6.04,13.27,0.1
-73.991,40.6774,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-95.1251,29.6952,1670426464,2,337.12,6.09,32.56,15.02,11.44,11.14,23.13,0.62
-95.0279,29.6568,1670426464,2,337.12,6.09,32.56,15.02,11.44,11.14,23.13,0.62
-81.404,40.7523,1670426464,2,390.53,9.39,15.08,1.06,0.49,10.7,12.53,0.81
-122.594,38.5904,1670426464,1,230.31,0.0,3.26,32.54,0.03,2.37,3.09,0.54
-83.0253,40.0242,1670426464,1,343.8,3.55,14.05,1.5,0.17,8.39,9.62,0.43
-84.1914,39.7372,1670426464,2,427.25,13.86,14.57,0.33,0.69,12.1,13.61,0.67
-84.2024,39.7324,1670426464,1,340.46,2.26,13.88,1.88,0.23,9.53,10.89,0.78
-81.1189,38.1219,1670426464,1,208.62,0.07,3.64,26.11,0.32,0.62,0.7,0.02
-81.4396,37.6368,1670426464,1,206.95,0.06,3.0,26.11,0.2,0.66,0.71,0.01
-78.3,39.5055,1670426464,1,297.07,4.53,12.17,4.29,0.02,7.22,8.18,0.92
-79.4651,39.0243,1670426464,1,196.93,0.02,1.56,43.27,0.21,0.5,0.52,0.02
-79.4969,39.1081,1670426464,1,196.93,0.02,1.56,43.27,0.21,0.5,0.52,0.02
-82.0383,37.8992,1670426464,1,213.62,0.09,3.68,20.21,0.25,0.76,0.85,0.01
-80.994,37.5324,1670426464,1,203.61,0.09,3.38,27.18,0.21,0.65,0.74,0.03
-93.2194,45.1613,1670426464,1,250.34,0.05,6.51,47.21,1.67,1.58,2.33,0.89
-74.6176,40.3739,1670426464,2,397.21,6.48,30.85,3.76,3.34,11.95,15.94,0.43
-81.7994,24.5507,1670426464,1,198.6,0.13,1.14,75.1,0.87,3.49,8.89,0.0
-122.8038,40.7137,1670426464,1,230.31,0.0,3.04,49.35,0.13,4.69,4.83,0.64
-83.3274,33.8899,1670426464,1,201.94,0.11,3.6,26.46,0.19,2.87,5.53,0.52
-103.4529,43.8764,1670426464,1,188.59,0.0,0.85,74.39,0.6,0.5,1.36,0.51
-121.9329,36.6198,1670426464,1,300.41,0.03,20.56,17.17,2.15,9.92,12.12,0.23
-77.7138,38.6511,1670426464,1,263.69,0.83,5.36,16.63,0.09,2.16,2.37,0.15
-119.8132,39.5288,1670426461,2,257.02,0.01,12.34,39.7,0.84,13.41,19.29,0.43
-94.8514,29.2532,1670426464,1,236.99,0.07,10.88,47.21,5.19,6.81,13.09,0.13
-71.0839,42.3475,1670426460,1,267.03,0.21,19.19,52.93,3.16,3.56,4.64,0.49
-90.0662,29.948,1670426464,1,273.71,2.18,11.82,42.92,1.12,5.64,13.07,0.73
-81.4902,28.3298,1670426464,1,317.1,6.76,15.42,29.68,0.53,9.3,12.84,0.36
-81.1922,29.5744,1670426464,1,233.65,2.63,5.91,27.54,0.42,7.46,9.83,0.15
-90.4059,38.5626,1670426464,2,360.49,2.77,17.14,6.26,1.34,14.74,16.53,0.31
-83.1948,33.4391,1670426464,1,193.6,0.09,2.87,25.03,0.42,3.0,6.33,0.2
-96.847,32.8261,1670426464,1,353.81,2.54,29.13,3.8,1.97,7.47,10.2,0.76
-118.1182,34.5014,1670426464,1,233.65,0.01,10.8,44.35,0.39,3.75,7.1,0.19
-117.2161,33.1209,1670426464,2,337.12,0.78,22.62,7.69,1.25,13.41,19.39,1.79
-88.9468,38.3109,1670426464,2,303.75,0.59,9.17,15.56,0.45,12.01,12.6,0.18
-74.0046,40.7415,1670426464,4,921.25,92.98,46.61,0.24,6.86,30.33,39.78,2.79
-114.3482,34.4707,1670426464,2,213.62,0.01,4.67,27.54,0.03,6.22,25.61,4.12
-77.7429,39.4595,1670426464,1,283.72,1.87,11.31,6.35,0.17,7.86,8.5,0.3
-90.3597,38.7359,1670426464,2,333.79,3.38,15.08,5.32,1.76,15.15,18.53,0.35
-88.9704,38.623,1670426464,2,310.42,0.8,9.6,13.05,0.14,10.78,11.71,0.31
-117.2565,32.797,1670426464,1,267.03,0.0,14.05,52.93,4.17,4.63,8.03,0.38
-90.4345,38.6989,1670426464,2,323.77,2.24,13.71,7.15,1.79,14.45,16.25,0.25
-90.3466,38.732,1670426464,2,333.79,3.38,15.08,5.32,1.76,15.15,18.53,0.35
-90.3682,38.7377,1670426464,2,333.79,3.38,15.08,5.32,1.76,15.15,18.53,0.35
-104.8628,39.5883,1670426464,2,453.95,10.28,33.24,2.17,1.36,10.21,14.17,4.02
-104.7703,39.819,1670426464,2,423.91,2.07,44.55,13.95,1.88,11.66,16.55,5.26
-74.4704,40.7877,1670426464,1,300.41,1.23,18.68,14.31,2.0,7.72,9.16,0.1
-119.6237,34.4468,1670426464,1,193.6,0.0,1.07,58.65,0.21,1.66,2.17,0.33
-80.6078,28.3386,1670426464,1,263.69,3.91,9.6,32.54,0.22,5.56,8.67,0.4
-74.3491,40.6497,1670426464,2,393.87,7.71,30.16,3.67,2.44,10.35,15.39,0.38
-74.4033,40.699,1670426464,1,300.41,1.23,18.68,14.31,2.0,7.72,9.16,0.1
-90.2613,38.6268,1670426464,2,333.79,3.38,15.08,5.32,1.76,15.15,18.53,0.35
-122.8517,38.4285,1670426464,1,260.35,0.04,6.86,11.98,0.0,2.97,3.47,0.16
-88.9675,40.4614,1670426464,3,420.57,5.31,38.04,2.95,1.74,20.83,24.3,0.44
-118.1385,33.8115,1670426464,5,1455.31,153.78,70.6,0.0,5.54,84.55,103.15,5.76
-77.7665,39.3167,1670426464,1,270.37,1.1,7.28,8.94,0.07,6.13,6.63,0.18
-79.5036,36.1048,1670426464,1,253.68,0.5,7.63,17.35,1.0,7.87,8.55,0.08
-73.9951,40.7357,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-113.5845,37.0889,1670426464,1,203.61,0.0,1.17,78.68,0.11,0.79,4.91,0.28
-73.9699,40.6926,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-157.8275,21.2771,1670426464,2,178.58,0.0,1.54,77.96,0.63,4.6,20.85,0.05
-90.7822,29.6816,1670426464,1,208.62,0.36,2.96,52.21,0.38,6.0,14.1,0.02
-90.4466,30.0845,1670426464,1,198.6,0.59,5.31,41.13,2.12,5.65,13.1,0.02
-122.6393,38.5999,1670426464,1,290.39,0.01,9.85,31.83,0.14,4.88,5.93,2.63
-78.3079,39.4719,1670426464,1,297.07,4.53,12.17,4.29,0.02,7.22,8.18,0.92
-122.1935,47.6176,1670426464,1,317.1,0.1,23.65,25.75,1.82,5.74,7.77,0.33
-122.3446,47.6254,1670426464,1,307.08,0.0,19.02,41.49,2.74,6.92,8.39,0.1
-122.3469,47.6257,1670426464,1,307.08,0.0,19.02,41.49,2.74,6.92,8.39,0.1
-122.2931,47.1767,1670426464,1,287.06,0.01,13.54,42.56,1.39,3.43,4.66,0.33
-122.3154,47.6619,1670426464,1,307.08,0.0,19.02,41.49,2.74,6.92,8.39,0.1
-74.0643,40.7222,1670426464,4,921.25,92.98,46.61,0.24,6.86,30.33,39.78,2.79
-81.0325,29.2376,1670426464,1,236.99,3.21,6.43,26.11,0.47,7.1,9.86,0.14
-111.5568,40.6826,1670426464,2,277.04,0.02,13.88,41.13,0.49,12.48,16.23,1.11
-122.6023,38.5963,1670426464,1,290.39,0.01,9.85,31.83,0.14,4.88,5.93,2.63
-97.1433,27.9001,1670426464,2,205.28,0.02,1.41,56.51,0.35,10.2,28.6,0.0
-107.8855,37.2699,1670426464,1,191.93,0.0,1.63,50.78,3.07,0.97,2.31,0.23
-83.0455,39.8798,1670426464,1,360.49,9.39,12.51,0.6,0.39,9.37,10.24,0.46
-113.5765,37.1095,1670426464,1,203.61,0.0,1.17,78.68,0.11,0.79,4.91,0.28
-120.6254,35.2309,1670426464,1,216.96,0.0,3.73,46.49,0.28,3.45,4.38,0.16
-113.58,37.11,1670426464,1,203.61,0.0,1.17,78.68,0.11,0.79,4.91,0.28
-122.5783,38.5805,1670426463,1,230.31,0.0,3.26,32.54,0.03,2.37,3.09,0.54
-122.5792,38.5751,1670426464,1,230.31,0.0,3.26,32.54,0.03,2.37,3.09,0.54
-82.4834,27.9309,1670426464,2,500.68,23.02,19.19,11.62,1.1,16.12,21.2,1.3
-118.3711,34.0959,1670426463,4,814.44,78.68,52.09,0.0,5.19,38.82,58.68,6.71
-111.9052,33.305,1670426464,4,787.74,66.16,27.08,0.01,2.21,25.5,56.74,5.26
-120.3765,47.476,1670426464,1,297.07,0.0,7.28,43.63,1.91,4.74,4.99,0.24
-80.1199,25.8528,1670426464,1,247.0,2.21,13.71,68.67,2.18,4.34,10.62,0.59
-73.9905,41.9699,1670426463,1,283.72,0.55,17.65,27.9,1.24,5.04,5.77,0.09
-118.494,34.0138,1670426460,3,607.49,36.21,37.01,0.0,3.76,24.09,31.68,4.12
-79.1734,37.3688,1670426464,1,257.02,0.66,4.88,14.31,0.29,2.4,2.5,0.14
-84.1304,33.7985,1670426464,1,253.68,1.01,16.62,22.17,2.89,4.91,9.06,0.45
-88.3674,37.5807,1670426464,2,300.41,1.17,9.43,3.31,0.25,15.71,16.01,0.14
-97.78,30.4408,1670426464,1,223.64,0.17,10.97,41.84,1.42,5.29,14.05,0.38
-81.473,28.4479,1670426464,1,267.03,2.99,8.57,32.54,0.32,8.34,12.06,0.41
-81.5878,28.3368,1670426464,1,317.1,6.76,15.42,29.68,0.53,9.3,12.84,0.36
-81.4718,28.4474,1670426464,1,267.03,2.99,8.57,32.54,0.32,8.34,12.06,0.41
-80.0519,26.7064,1670426464,1,223.64,0.49,3.47,75.82,0.59,4.16,8.27,0.21
-80.0615,26.8417,1670426464,1,210.29,0.21,1.82,76.53,0.54,3.66,6.54,0.05
-158.1258,21.3395,1670426464,2,181.91,0.0,2.23,79.39,1.3,4.84,20.86,0.05
-111.952,33.5021,1670426464,4,1014.71,71.53,49.35,0.02,1.15,36.9,57.04,2.5
-97.9314,30.3964,1670426464,1,186.92,0.11,2.87,47.21,0.19,4.07,11.7,0.14
-77.7741,38.8619,1670426464,1,267.03,1.01,5.74,13.95,0.06,4.18,4.55,0.14
-73.9505,40.7874,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-90.0662,29.948,1670426464,1,273.71,2.18,11.82,42.92,1.12,5.64,13.07,0.73
-81.6586,28.3237,1670426464,1,257.02,2.01,5.14,33.62,0.15,7.62,11.17,0.22
-123.843,45.4673,1670426464,2,206.95,0.0,0.53,80.82,0.35,0.5,0.9,0.02
-122.4513,38.1743,1670426464,2,367.17,0.23,20.05,12.7,0.78,11.39,13.82,3.86
-81.3218,29.9117,1670426464,1,253.68,4.53,7.37,20.21,0.42,8.21,10.01,0.08
-81.3116,29.8943,1670426464,1,253.68,4.53,7.37,20.21,0.42,8.21,10.01,0.08
-81.322,29.9115,1670426464,1,253.68,4.53,7.37,20.21,0.42,8.21,10.01,0.08
-82.9739,40.1508,1670426464,1,377.18,6.99,15.42,1.06,0.45,9.99,10.98,0.44
-81.4628,40.9607,1670426464,2,473.98,16.54,26.73,0.29,2.77,16.47,19.17,0.43
-86.2725,42.4129,1670426464,2,317.1,1.26,12.34,23.6,6.62,13.12,13.86,0.04
-81.7255,41.0475,1670426464,3,594.14,31.29,32.22,0.15,4.05,24.05,26.8,0.29
-80.1645,41.143,1670426464,1,373.84,9.16,14.91,0.49,1.62,9.76,10.32,0.06
-83.7065,32.9193,1670426464,1,193.6,0.07,3.04,35.41,1.06,3.33,7.91,0.15
-80.7627,32.1424,1670426463,1,250.34,4.3,4.63,12.7,0.73,8.87,11.68,0.11
-83.6704,32.6169,1670426464,1,198.6,0.07,3.3,29.33,0.09,3.64,8.56,0.2
-79.9258,32.7792,1670426464,2,390.53,20.56,9.43,5.72,0.56,10.15,13.03,0.56
-79.9651,32.7811,1670426464,2,390.53,20.56,9.43,5.72,0.56,10.15,13.03,0.56
-84.0316,34.1785,1670426464,1,247.0,0.45,13.71,17.52,2.03,3.84,5.38,0.31
-73.9792,40.6881,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-80.104,26.1291,1670426464,1,263.69,1.82,14.57,65.09,1.73,4.53,10.71,0.86
-122.68,45.5258,1670426464,4,847.82,43.36,47.98,0.0,3.7,31.19,33.41,0.87
-81.2679,29.8503,1670426464,1,253.68,4.53,7.37,20.21,0.42,8.21,10.01,0.08
-84.4554,33.6444,1670426464,1,200.27,0.11,6.34,27.54,1.64,4.47,8.31,0.31
-86.3184,30.3795,1670426464,1,208.62,0.15,2.4,69.38,0.24,5.88,16.61,0.07
-86.3215,30.3798,1670426464,1,208.62,0.15,2.4,69.38,0.24,5.88,16.61,0.07
-90.096,30.4756,1670426464,1,200.27,0.11,6.43,40.05,1.77,5.94,13.67,0.0
-122.7155,38.3638,1670426464,2,373.84,1.23,22.62,6.8,0.98,10.05,12.06,4.62
-122.7663,38.4971,1670426464,1,290.39,0.01,9.85,31.83,0.14,4.88,5.93,2.63
-96.8822,46.8501,1670426464,1,247.0,0.09,5.18,45.42,0.09,0.89,1.13,3.26
-122.5525,38.5261,1670426464,1,230.31,0.0,3.26,32.54,0.03,2.37,3.09,0.54
-73.982,40.7726,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-77.8176,39.4284,1670426464,1,300.41,3.52,12.17,3.13,0.05,7.93,8.57,0.24
-86.4015,32.4561,1670426464,1,193.6,0.25,3.17,30.76,1.4,5.16,10.89,0.06
-88.8618,35.6622,1670426464,1,247.0,0.37,4.88,7.51,0.66,4.29,4.54,0.11
-117.9155,33.7982,1670426464,5,1455.31,150.2,82.25,0.0,21.22,73.81,92.84,12.03
-117.9162,33.7986,1670426464,5,1455.31,150.2,82.25,0.0,21.22,73.81,92.84,12.03
-95.9318,41.2618,1670426464,3,614.17,24.59,32.9,2.84,1.86,20.52,23.46,7.98
-90.0859,30.4389,1670426464,1,200.27,0.11,6.43,40.05,1.77,5.94,13.67,0.0
-84.4526,33.628,1670426464,1,200.27,0.11,6.34,27.54,1.64,4.47,8.31,0.31
-80.8898,35.1595,1670426464,1,230.31,0.34,4.84,20.39,0.44,8.23,9.31,0.14
-80.8519,35.2331,1670426464,1,233.65,0.3,5.1,17.7,0.35,6.69,7.47,0.13
-84.4315,33.6601,1670426464,1,200.27,0.11,6.34,27.54,1.64,4.47,8.31,0.31
-80.7167,28.2316,1670426464,1,263.69,3.91,9.6,32.54,0.22,5.56,8.67,0.4
-122.4012,38.4866,1670426464,1,230.31,0.0,3.26,32.54,0.03,2.37,3.09,0.54
-90.067,29.9299,1670426464,1,273.71,2.18,11.82,42.92,1.12,5.64,13.07,0.73
-123.1933,45.2106,1670426464,1,236.99,0.0,4.16,44.7,0.05,1.52,2.66,2.38
-96.8315,33.0628,1670426464,1,330.45,1.08,20.91,6.26,1.25,8.78,10.02,0.41
-122.9338,38.6732,1670426464,1,273.71,0.05,7.88,19.31,0.01,3.11,3.71,0.21
-75.9768,36.8559,1670426464,1,280.38,1.06,13.02,38.62,1.65,5.69,8.59,0.46
-84.975,32.5377,1670426464,1,198.6,0.11,3.0,32.19,0.19,4.32,8.33,0.13
-84.9344,32.5492,1670426464,1,198.6,0.11,3.0,32.19,0.19,4.32,8.33,0.13
-113.7945,42.5646,1670426464,1,313.76,0.03,12.85,37.55,0.14,4.47,7.64,8.23
-120.7296,35.675,1670426464,1,213.62,0.0,2.23,47.92,0.21,3.38,4.14,0.14
-96.4798,32.8932,1670426464,1,327.11,0.96,27.76,8.23,2.62,6.46,11.13,0.86
-91.136,30.4213,1670426464,1,257.02,3.63,11.65,18.77,5.07,7.8,12.5,0.27
-70.0827,41.7618,1670426464,1,203.61,0.01,1.74,79.39,0.32,1.83,2.95,0.0
-79.9599,36.077,1670426464,1,260.35,0.64,9.43,11.62,1.58,6.2,6.7,0.09
-96.6647,35.7542,1670426464,1,283.72,0.22,9.68,11.8,0.85,7.05,8.03,0.29
-84.3257,37.7335,1670426464,1,220.3,0.15,5.14,13.41,1.4,1.58,1.87,0.12
-86.0883,33.9989,1670426464,1,195.27,0.06,4.16,32.54,0.95,5.11,12.11,0.24
-86.4004,32.4552,1670426464,1,193.6,0.25,3.17,30.76,1.4,5.16,10.89,0.06
-113.5784,37.0805,1670426464,1,203.61,0.0,1.17,78.68,0.11,0.79,4.91,0.28
-110.9714,32.2339,1670426464,1,377.18,0.49,28.45,33.26,1.04,8.36,16.2,2.19
-71.9914,41.0164,1670426464,2,191.93,0.01,0.94,92.98,0.45,1.63,2.66,0.0
-97.7431,30.2672,1670426126,1,226.97,0.25,12.0,39.7,1.65,5.54,15.07,0.5
-121.9225,36.5592,1670426464,1,297.07,0.02,16.11,19.13,0.66,9.99,12.17,1.12
-81.6985,41.5077,1670426464,2,303.75,5.2,33.59,3.49,4.11,10.11,11.15,0.0
-81.3236,29.8884,1670426464,1,253.68,4.53,7.37,20.21,0.42,8.21,10.01,0.08
-81.8362,41.3715,1670426464,2,373.84,8.27,35.3,0.82,3.73,12.83,14.22,0.1
-76.1344,36.8445,1670426464,1,300.41,1.76,16.62,33.26,1.65,5.93,8.77,0.77
-75.3101,38.7703,1670426464,1,240.33,0.16,4.33,32.9,0.41,4.5,5.62,0.3
-97.9702,35.5109,1670426464,1,270.37,0.07,7.45,18.95,1.07,8.84,11.72,0.46
-90.1865,38.6302,1670426464,2,337.12,2.65,15.25,6.71,2.89,14.82,18.51,0.37
-78.963,39.0829,1670426464,1,213.62,0.39,3.34,16.63,0.06,0.97,2.21,0.43
-115.202,36.1027,1670426464,2,226.97,0.0,5.91,76.53,0.51,9.73,22.69,1.31
-98.4891,29.4273,1670426464,1,260.35,0.18,17.82,33.98,3.87,5.56,11.13,0.59
-98.4846,29.4222,1670426464,1,260.35,0.18,17.82,33.98,3.87,5.56,11.13,0.59
-122.344,38.462,1670426464,1,236.99,0.0,3.43,41.84,0.07,3.07,3.51,0.48
-73.9547,40.716,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-74.0076,40.7411,1670426460,4,921.25,92.98,46.61,0.24,6.86,30.33,39.78,2.79
-73.9716,40.7466,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9526,40.7733,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9778,40.7629,1670426462,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9688,40.7691,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-106.3036,31.7205,1670426464,4,1615.52,101.92,33.59,0.1,12.28,38.85,82.62,11.91
-120.8845,37.523,1670426464,2,473.98,22.8,24.68,0.0,1.77,19.62,22.45,5.51
-70.9084,42.8475,1670426464,1,201.94,0.02,2.66,73.67,0.5,1.6,1.96,0.03
-116.2445,33.6607,1670426464,1,340.46,0.01,18.68,29.68,0.34,9.4,16.47,1.57
-73.9634,40.7945,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.9631,40.7193,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-119.251,47.1034,1670426464,1,323.77,0.08,13.71,17.88,0.11,8.94,9.92,4.94
-86.5978,30.3949,1670426464,1,213.62,0.31,3.0,65.8,0.28,5.31,14.88,0.28
-111.7585,34.8696,1670426464,1,190.26,0.0,1.97,42.92,0.04,0.9,1.62,0.05
-84.2674,33.8872,1670426464,1,240.33,0.77,13.37,18.24,2.18,4.68,7.15,0.4
-97.7391,30.26,1670426464,1,226.97,0.25,12.0,39.7,1.65,5.54,15.07,0.5
-69.6304,43.8508,1670426464,1,200.27,0.01,1.37,77.25,0.27,1.04,1.26,0.0
-72.6564,40.9186,1670426464,1,203.61,0.02,3.04,79.39,0.41,1.76,2.36,0.07
-76.0534,36.9182,1670426464,1,300.41,1.76,16.62,33.26,1.65,5.93,8.77,0.77
-78.9582,39.0828,1670426464,1,213.62,0.39,3.34,16.63,0.06,0.97,2.21,0.43
-85.5348,38.2202,1670426464,1,363.83,8.72,8.31,0.77,0.24,9.78,11.73,0.25
-90.4711,38.5394,1670426464,2,360.49,2.77,17.14,6.26,1.34,14.74,16.53,0.31
-85.7443,38.1903,1670426464,2,427.25,20.79,8.74,0.39,1.22,13.21,15.48,0.66
-79.4159,37.8042,1670426464,1,240.33,2.32,6.34,5.01,0.17,3.74,4.07,0.11
-79.0347,38.126,1670426464,1,233.65,0.25,4.97,28.61,0.45,2.25,2.41,0.12
-79.9037,37.3836,1670426464,1,357.15,11.4,12.17,1.24,0.17,5.04,5.63,1.3
-79.4179,37.8015,1670426464,1,240.33,2.32,6.34,5.01,0.17,3.74,4.07,0.11
-79.0307,38.1253,1670426464,1,233.65,0.25,4.97,28.61,0.45,2.25,2.41,0.12
-122.0226,36.9843,1670426464,3,467.3,21.91,30.85,0.0,1.4,20.72,24.91,0.24
-79.9567,37.3546,1670426464,1,357.15,11.4,12.17,1.24,0.17,5.04,5.63,1.3
-79.9405,37.2818,1670426464,1,357.15,11.4,12.17,1.24,0.17,5.04,5.63,1.3
-89.7785,35.2033,1670426464,1,240.33,0.31,4.5,5.36,0.22,3.28,3.78,0.12
-85.54,38.214,1670426464,1,363.83,8.72,8.31,0.77,0.24,9.78,11.73,0.25
-85.7432,38.1909,1670426464,2,427.25,20.79,8.74,0.39,1.22,13.21,15.48,0.66
-86.4314,36.969,1670426463,1,211.95,0.32,4.67,7.06,1.36,1.96,2.28,0.13
-76.4295,41.0296,1670426464,1,320.44,0.62,14.22,13.95,3.61,7.58,7.95,0.06
-85.6435,30.1884,1670426464,1,208.62,0.32,2.49,62.94,0.36,5.31,11.44,0.04
-85.7492,30.1546,1670426464,1,208.62,0.32,2.49,62.94,0.36,5.31,11.44,0.04
-82.3456,27.9095,1670426464,2,453.95,18.77,17.31,13.59,0.93,14.1,18.51,1.11
-73.5402,41.0453,1670426464,1,340.46,0.73,37.36,30.4,4.41,8.08,11.83,0.31
-84.529,37.997,1670426464,1,230.31,0.78,7.54,5.99,0.95,2.77,3.18,0.13
-82.5656,27.9683,1670426464,2,500.68,23.02,19.19,11.62,1.1,16.12,21.2,1.3
-81.4644,30.6705,1670426464,2,297.07,12.07,7.03,7.42,0.2,15.41,17.7,0.17
-81.4404,30.2614,1670426464,2,547.41,42.92,16.62,4.6,0.62,19.23,24.89,1.0
-81.5995,30.2488,1670426464,2,547.41,42.92,16.62,4.6,0.62,19.23,24.89,1.0
-88.9898,30.3923,1670426464,1,243.66,0.37,6.77,44.7,0.36,5.33,12.48,0.32
-80.1668,41.1425,1670426464,1,373.84,9.16,14.91,0.49,1.62,9.76,10.32,0.06
-73.9853,40.6926,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-73.972,40.7956,1670426463,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-96.334,30.6293,1670426464,1,198.6,0.12,3.68,51.5,1.13,6.22,16.78,0.18
-93.2396,30.1989,1670426464,1,203.61,0.1,6.0,46.49,3.61,4.91,8.8,0.04
-95.5269,29.7864,1670426464,2,337.12,3.52,27.76,24.32,6.08,10.4,23.08,0.85
-76.0275,36.8489,1670426464,1,300.41,1.76,16.62,33.26,1.65,5.93,8.77,0.77
-122.8143,42.2965,1670426464,1,400.54,0.29,16.62,7.96,0.14,8.91,9.27,4.05
-121.1264,38.6538,1670426464,1,283.72,0.06,10.54,32.19,0.14,4.58,9.91,0.38
-86.8247,40.416,1670426464,3,310.42,1.12,13.88,15.02,2.12,20.45,22.36,0.35
-87.0804,30.3452,1670426464,2,487.33,11.29,26.05,10.46,0.69,11.08,17.2,2.34
-106.9667,38.9004,1670426464,1,168.56,0.0,0.54,65.8,0.34,0.5,0.57,0.55
-89.3809,43.0728,1670426464,1,367.17,1.66,22.62,15.2,0.63,8.78,9.91,5.0
-106.5334,39.6333,1670426464,1,216.96,0.03,6.34,45.78,0.19,1.44,1.56,0.82
-80.0202,40.5522,1670426464,2,580.79,41.13,7.37,0.04,0.91,18.25,20.14,0.46
-121.112,35.5724,1670426464,1,223.64,0.0,2.16,47.21,0.16,2.55,3.24,0.02
-85.8125,38.2872,1670426464,1,310.42,4.58,6.08,1.16,0.09,8.11,9.03,0.36
-73.9734,40.7547,1670426464,5,2029.42,250.34,71.29,0.11,11.68,93.09,109.31,11.78
-97.0764,27.8167,1670426464,2,205.28,0.02,1.41,56.51,0.35,10.2,28.6,0.0
-93.2693,44.9762,1670426464,1,310.42,0.37,19.36,33.98,3.22,4.09,5.33,1.93
-122.0578,47.551,1670426464,1,317.1,0.08,23.65,28.97,2.33,5.14,6.79,0.38
-122.7663,38.4959,1670426464,1,290.39,0.01,9.85,31.83,0.14,4.88,5.93,2.63
