coord.lon,coord.lat,aqi.dt,aqi.main.aqi,aqi.components.co,aqi.components.no,aqi.components.no2,aqi.components.o3,aqi.components.so2,aqi.components.pm2_5,aqi.components.pm10,aqi.components.nh3
-100.7681,46.8253,2022-09-22 13:00:00,1,186.92,0.86,4.33,21.99,0.09,0.6,0.72,0.94
-100.7438,20.9148,2022-09-22 13:00:00,1,185.25,0.23,2.91,50.78,0.3,0.86,1.12,1.16
-100.5156,21.2989,2022-09-22 13:00:00,1,173.57,0.4,2.53,35.76,0.34,1.33,1.64,0.99
-100.4512,28.7046,2022-09-22 13:00:00,1,337.12,2.04,9.68,17.35,0.63,6.44,8.13,1.98
-100.2873,44.3738,2022-09-22 13:00:00,1,175.24,0.13,2.38,46.49,0.07,0.74,0.85,2.76
-99.9189,49.8422,2022-09-22 13:00:00,1,216.96,2.15,7.28,10.37,0.32,1.39,1.67,2.72
-99.7636,38.7703,2022-09-22 13:00:00,1,170.23,0.01,1.2,62.23,0.21,1.03,1.09,0.82
-99.5333,27.5994,2022-09-22 13:00:00,2,370.5,1.27,9.6,30.4,1.0,11.04,13.92,1.69
-99.2628,19.3573,2022-09-22 13:00:00,2,420.57,4.47,20.39,12.34,13.23,10.89,22.09,1.22
-99.2045,19.529,2022-09-22 13:00:00,2,360.49,5.36,14.05,9.57,23.13,18.86,27.04,0.43
-99.1195,19.4246,2022-09-22 13:00:00,3,767.71,29.06,31.53,3.89,43.87,24.44,30.19,1.11
-99.086,19.4525,2022-09-22 13:00:00,3,767.71,29.06,31.53,3.89,43.87,24.44,30.19,1.11
-99.0738,19.3044,2022-09-22 13:00:00,2,761.03,6.76,43.87,6.71,42.44,14.49,17.96,1.06
-99.0738,19.3607,2022-09-22 13:00:00,2,761.03,6.76,43.87,6.71,42.44,14.49,17.96,1.06
-99.0303,19.5329,2022-09-22 13:00:00,3,767.71,29.06,31.53,3.89,43.87,24.44,30.19,1.11
-98.9353,36.1589,2022-09-22 13:00:00,1,183.58,0.07,1.48,67.23,0.38,1.78,1.87,1.11
-98.62,29.515,2022-09-22 13:00:00,1,230.31,1.29,4.5,12.7,0.33,7.1,10.1,2.09
-98.5891,29.1629,2022-09-22 13:00:00,1,283.72,2.65,9.85,16.81,0.4,9.42,13.53,3.52
-98.5805,29.4239,2022-09-22 13:00:00,2,417.23,23.02,11.48,2.15,0.63,11.53,14.43,1.63
-98.4941,45.4686,2022-09-22 13:00:00,1,205.28,2.26,4.54,12.52,0.02,1.24,1.36,1.66
-98.4288,34.633,2022-09-22 13:00:00,1,210.29,0.36,2.68,38.27,0.19,3.5,4.0,3.74
-98.3914,29.5294,2022-09-22 13:00:00,2,534.06,42.02,16.62,1.74,0.78,14.41,17.57,1.88
-98.3789,40.9183,2022-09-22 13:00:00,1,176.91,0.04,2.79,60.08,0.34,0.78,0.89,3.07
-98.3117,29.2753,2022-09-22 13:00:00,2,734.33,48.28,30.16,2.79,1.4,17.21,20.68,3.99
-98.2911,26.2262,2022-09-22 13:00:00,2,260.35,1.12,3.04,11.09,0.07,11.19,16.17,0.78
-98.1521,26.2886,2022-09-22 13:00:00,2,250.34,0.89,3.21,15.02,0.04,10.4,14.01,0.7
-97.76,30.3542,2022-09-22 13:00:00,1,270.37,1.77,10.71,26.11,1.21,8.25,11.05,1.0
-97.7131,30.2633,2022-09-22 13:00:00,1,270.37,1.77,10.71,26.11,1.21,8.25,11.05,1.0
-97.6917,30.3539,2022-09-22 13:00:00,1,270.37,1.77,10.71,26.11,1.21,8.25,11.05,1.0
-97.5777,35.503,2022-09-22 13:00:00,1,206.95,0.36,4.97,59.37,3.22,3.14,3.39,1.95
-97.4936,25.8925,2022-09-22 13:00:00,2,287.06,1.51,10.28,30.76,1.91,13.24,18.23,0.67
-97.4883,35.32,2022-09-22 13:00:00,1,243.66,0.89,8.74,50.07,3.19,4.66,5.01,2.47
-97.4742,34.2569,2022-09-22 13:00:00,1,233.65,0.28,3.26,44.7,0.31,7.79,9.24,3.04
-97.4722,35.6128,2022-09-22 13:00:00,1,190.26,0.22,2.87,64.37,3.1,2.45,2.62,1.63
-97.4657,27.8118,2022-09-22 13:00:00,2,247.0,2.77,7.37,8.58,0.08,10.36,13.35,1.95
-97.4314,27.8042,2022-09-22 13:00:00,2,247.0,2.77,7.37,8.58,0.08,10.36,13.35,1.95
-97.4312,31.1225,2022-09-22 13:00:00,1,236.99,0.29,3.68,44.35,0.27,6.95,8.7,2.47
-97.3964,49.9489,2022-09-22 13:00:00,1,193.6,2.54,5.83,9.74,0.28,1.02,2.84,8.36
-97.3664,37.4769,2022-09-22 13:00:00,1,190.26,0.07,3.56,66.52,0.61,1.22,1.33,0.56
-97.3414,32.7592,2022-09-22 13:00:00,1,367.17,3.97,21.08,23.96,0.57,8.31,11.08,3.01
-97.338,32.6647,2022-09-22 13:00:00,1,367.17,3.97,21.08,23.96,0.57,8.31,11.08,3.01
-97.3139,37.7011,2022-09-22 13:00:00,1,181.91,0.06,1.91,68.67,0.26,1.05,1.11,0.5
-97.2986,27.4269,2022-09-22 13:00:00,2,300.41,1.41,13.54,24.32,1.13,12.44,16.11,0.71
-97.1667,26.0733,2022-09-22 13:00:00,2,230.31,0.01,0.22,115.87,0.54,13.84,20.2,0.0
-97.1288,44.8997,2022-09-22 13:00:00,1,191.93,0.74,4.07,31.83,0.02,0.55,0.62,1.5
-97.0813,36.6972,2022-09-22 13:00:00,1,178.58,0.06,1.24,68.67,0.47,1.14,1.16,0.86
-97.0706,31.6531,2022-09-22 13:00:00,1,260.35,0.45,5.36,35.76,0.28,7.86,9.96,3.45
-96.9039,42.7895,2022-09-22 13:00:00,1,188.59,0.15,3.98,36.84,0.45,0.82,1.06,4.62
-96.8547,46.9336,2022-09-22 13:00:00,1,191.93,1.06,4.24,20.74,0.04,0.72,0.84,0.82
-96.8073,44.3486,2022-09-22 13:00:00,1,181.91,0.43,2.38,32.19,0.07,0.5,0.57,1.41
-96.7833,43.599,2022-09-22 13:00:00,1,188.59,0.14,4.41,40.41,1.06,0.9,1.06,1.85
-96.6778,34.7764,2022-09-22 13:00:00,2,240.33,0.08,2.72,69.38,0.83,10.77,12.21,2.22
-96.6757,40.8126,2022-09-22 13:00:00,1,183.58,0.05,2.7,57.94,0.63,0.83,1.12,3.71
-96.3992,32.0319,2022-09-22 13:00:00,1,273.71,0.66,6.26,34.69,0.6,9.19,11.48,3.52
-96.3628,30.6274,2022-09-22 13:00:00,2,247.0,0.32,4.84,60.8,0.48,12.34,14.72,2.63
-96.3175,32.565,2022-09-22 13:00:00,2,293.73,2.29,11.48,22.35,0.19,10.48,14.2,3.42
-96.1466,41.5507,2022-09-22 13:00:00,1,185.25,0.1,2.96,50.07,0.33,0.69,0.93,4.12
-96.0033,35.9525,2022-09-22 13:00:00,1,190.26,0.24,4.07,59.37,1.76,2.09,2.25,1.69
-95.9764,36.2067,2022-09-22 13:00:00,1,183.58,0.16,2.1,60.8,1.04,1.74,1.85,1.44
-95.9731,41.2474,2022-09-22 13:00:00,1,188.59,0.14,4.16,51.5,0.44,0.69,0.96,3.74
-95.9561,41.1333,2022-09-22 13:00:00,1,216.96,0.31,10.37,47.92,1.79,1.08,1.47,3.74
-95.8467,46.8511,2022-09-22 13:00:00,1,176.91,0.3,1.95,36.48,0.06,0.5,0.65,0.56
-95.835,44.4572,2022-09-22 13:00:00,1,188.59,0.5,2.57,31.47,0.34,0.66,0.81,1.65
-95.7941,34.9061,2022-09-22 13:00:00,2,236.99,0.11,3.86,59.37,0.27,10.83,12.04,2.25
-95.7114,39.0242,2022-09-22 13:00:00,1,186.92,0.03,2.27,55.79,0.22,1.23,1.44,2.98
-95.6358,29.7233,2022-09-22 13:00:00,2,253.68,0.85,7.54,42.56,0.21,12.86,15.41,0.95
-95.6321,36.9182,2022-09-22 13:00:00,1,183.58,0.04,2.44,61.51,1.52,1.36,1.41,0.97
-95.4759,37.677,2022-09-22 13:00:00,1,183.58,0.04,1.89,60.8,0.68,1.31,1.34,0.38
-95.425,30.3503,2022-09-22 13:00:00,2,236.99,0.15,2.46,56.51,0.45,15.78,17.84,0.51
-95.3877,29.8145,2022-09-22 13:00:00,2,313.76,2.77,17.14,29.33,0.67,15.03,17.29,0.74
-95.3261,29.9011,2022-09-22 13:00:00,2,313.76,2.77,17.14,29.33,0.67,15.03,17.29,0.74
-95.2842,29.8281,2022-09-22 13:00:00,2,313.76,2.77,17.14,29.33,0.67,15.03,17.29,0.74
-95.2575,29.7339,2022-09-22 13:00:00,2,433.92,10.84,31.87,14.66,2.15,16.28,19.72,1.39
-95.2206,29.7681,2022-09-22 13:00:00,2,433.92,10.84,31.87,14.66,2.15,16.28,19.72,1.39
-95.1285,29.67,2022-09-22 13:00:00,2,373.84,7.82,28.79,19.31,4.89,15.86,19.69,0.94
-95.045,40.97,2022-09-22 13:00:00,1,183.58,0.11,2.59,55.08,0.12,0.62,0.8,4.24
-95.0311,29.7708,2022-09-22 13:00:00,2,373.84,7.82,28.79,19.31,4.89,15.86,19.69,0.94
-95.0292,47.8782,2022-09-22 13:00:00,1,166.89,0.05,0.46,45.78,0.01,0.5,0.54,0.07
-95.0156,29.5831,2022-09-22 13:00:00,2,433.92,10.06,35.3,19.13,5.96,17.41,21.55,1.14
-94.8583,39.7417,2022-09-22 13:00:00,1,183.58,0.03,2.16,62.94,0.29,0.67,0.78,2.19
-94.8564,29.2631,2022-09-22 13:00:00,2,327.11,3.38,20.22,30.4,4.41,16.36,19.92,0.75
-94.8389,36.9222,2022-09-22 13:00:00,1,180.24,0.03,1.41,67.23,0.55,0.99,1.1,1.3
-94.7464,38.8386,2022-09-22 13:00:00,1,233.65,0.21,13.71,44.7,2.0,1.99,2.47,2.53
-94.6933,43.1233,2022-09-22 13:00:00,1,178.58,0.21,2.1,40.77,0.06,0.5,0.69,2.66
-94.6697,35.7506,2022-09-22 13:00:00,1,220.3,0.21,2.96,30.04,0.38,6.6,11.13,6.14
-94.6356,39.1175,2022-09-22 13:00:00,1,198.6,0.08,5.23,54.36,0.51,1.31,1.71,2.63
-94.6017,47.3844,2022-09-22 13:00:00,1,168.56,0.1,1.1,43.27,0.02,0.5,0.54,0.11
-94.5798,38.7596,2022-09-22 13:00:00,1,220.3,0.17,9.68,47.92,2.27,1.94,2.23,2.01
-94.5706,39.1047,2022-09-22 13:00:00,1,201.94,0.1,6.43,54.36,1.03,1.35,1.7,2.72
-94.5244,35.4081,2022-09-22 13:00:00,1,195.27,0.2,2.79,25.03,0.14,5.28,9.47,6.4
-94.4505,39.0479,2022-09-22 13:00:00,1,201.94,0.1,6.43,54.36,1.03,1.35,1.7,2.72
-94.3764,39.3031,2022-09-22 13:00:00,1,185.25,0.03,2.42,59.37,0.27,0.97,1.15,2.57
-94.3178,29.864,2022-09-22 13:00:00,2,257.02,0.52,4.71,37.19,2.03,15.19,17.32,0.47
-94.1681,32.6706,2022-09-22 13:00:00,2,236.99,0.31,3.26,23.25,0.3,17.05,20.4,1.25
-94.1433,46.3944,2022-09-22 13:00:00,1,168.56,0.05,0.65,45.06,0.02,0.5,0.55,0.13
-94.1333,45.55,2022-09-22 13:00:00,1,175.24,0.18,1.48,40.77,0.16,0.5,0.81,1.11
-94.1167,36.1797,2022-09-22 13:00:00,1,223.64,0.24,2.44,47.92,0.35,6.9,8.6,4.24
-94.0757,33.4355,2022-09-22 13:00:00,2,223.64,1.59,7.45,16.99,0.35,16.76,28.65,6.52
-94.0347,37.701,2022-09-22 13:00:00,1,181.91,0.01,1.39,56.51,0.71,1.27,1.31,0.51
-93.9139,29.9219,2022-09-22 13:00:00,2,277.04,1.72,11.48,32.9,5.96,17.02,19.01,0.57
-93.8731,30.18,2022-09-22 13:00:00,2,257.02,0.8,6.43,36.12,3.01,15.95,17.87,0.32
-93.7492,32.5364,2022-09-22 13:00:00,2,320.44,18.11,14.57,5.72,0.29,18.0,20.53,1.62
-93.6686,45.2108,2022-09-22 13:00:00,1,173.57,0.33,1.86,39.34,2.18,0.5,0.71,0.81
-93.6433,41.6031,2022-09-22 13:00:00,1,186.92,0.32,2.91,40.77,0.16,0.61,1.03,4.5
-93.5125,44.7894,2022-09-22 13:00:00,1,185.25,0.71,4.76,43.99,3.37,0.62,1.1,0.93
-93.2997,37.2561,2022-09-22 13:00:00,1,178.58,0.01,0.93,62.23,0.39,0.97,1.02,0.82
-93.2858,44.7061,2022-09-22 13:00:00,1,211.95,1.44,9.34,42.92,1.59,0.79,1.45,1.03
-93.285,30.2625,2022-09-22 13:00:00,2,226.97,0.19,2.59,57.22,1.97,13.4,15.1,0.5
-93.2581,44.9536,2022-09-22 13:00:00,1,206.95,1.17,7.54,41.49,1.03,0.71,1.21,0.86
-93.2551,44.9653,2022-09-22 13:00:00,1,206.95,1.17,7.54,41.49,1.03,0.71,1.21,0.86
-93.2372,44.7383,2022-09-22 13:00:00,1,211.95,1.44,9.34,42.92,1.59,0.79,1.45,1.03
-93.2139,45.1425,2022-09-22 13:00:00,1,181.91,0.37,2.44,43.63,0.22,0.5,0.85,0.51
-93.0356,44.9594,2022-09-22 13:00:00,1,211.95,1.44,8.91,42.56,1.27,0.73,1.18,0.85
-92.5393,47.5212,2022-09-22 13:00:00,1,166.89,0.06,0.72,50.07,0.06,0.5,0.53,0.04
-92.5117,46.7137,2022-09-22 13:00:00,1,166.89,0.07,0.6,45.78,0.18,0.5,0.53,0.04
-92.4497,43.9947,2022-09-22 13:00:00,1,193.6,1.2,6.6,43.99,1.52,1.01,1.44,1.09
-92.3283,34.6811,2022-09-22 13:00:00,1,287.06,4.53,15.59,20.74,0.48,9.37,13.58,3.1
-92.3158,42.5014,2022-09-22 13:00:00,1,185.25,0.19,2.87,47.92,0.48,0.54,0.73,1.6
-92.0892,46.8183,2022-09-22 13:00:00,1,165.22,0.04,0.7,48.64,0.08,0.5,0.69,0.04
-92.0428,30.2258,2022-09-22 13:00:00,2,253.68,0.21,3.04,70.1,1.06,18.99,20.85,1.12
-92.0061,40.6933,2022-09-22 13:00:00,1,186.92,0.21,2.31,42.2,0.51,0.59,0.87,2.79
-91.6878,41.9767,2022-09-22 13:00:00,1,186.92,0.37,2.38,41.49,0.29,0.56,0.78,1.93
-91.5035,41.6582,2022-09-22 13:00:00,1,193.6,0.62,3.38,39.34,0.58,0.68,0.92,2.09
-91.4953,47.9464,2022-09-22 13:00:00,1,166.89,0.01,0.17,59.37,0.06,0.5,0.51,0.01
-91.413,44.7614,2022-09-22 13:00:00,1,175.24,0.24,1.78,45.42,0.14,0.5,0.62,0.82
-91.225,43.7781,2022-09-22 13:00:00,1,173.57,0.2,1.22,49.35,0.14,0.5,0.7,1.2
-91.1769,30.4622,2022-09-22 13:00:00,2,253.68,0.89,7.2,31.47,0.98,17.13,18.86,1.16
-91.0684,41.4014,2022-09-22 13:00:00,1,183.58,0.29,1.8,41.49,0.3,0.5,0.7,2.25
-90.8114,30.315,2022-09-22 13:00:00,3,370.5,7.15,19.19,19.67,0.58,20.43,22.65,1.16
-90.7653,29.7639,2022-09-22 13:00:00,3,280.38,0.84,5.66,31.11,0.42,21.57,23.52,0.38
-90.7342,33.7508,2022-09-22 13:00:00,2,277.04,0.33,3.98,57.22,1.83,13.66,16.09,2.31
-90.6986,46.6144,2022-09-22 13:00:00,1,166.89,0.05,1.05,40.05,0.44,0.5,0.51,0.03
-90.6964,42.6921,2022-09-22 13:00:00,1,175.24,0.16,1.21,51.5,0.44,0.5,0.7,1.2
-90.6,45.2039,2022-09-22 13:00:00,1,163.56,0.05,0.61,38.27,0.1,0.5,0.51,0.07
-90.5875,41.53,2022-09-22 13:00:00,1,188.59,0.6,3.09,41.84,0.51,0.57,0.78,2.0
-90.5224,14.9894,2022-09-22 13:00:00,3,453.95,1.76,3.64,3.58,5.66,22.01,46.46,6.4
-90.5172,41.5144,2022-09-22 13:00:00,1,188.59,0.6,3.09,41.84,0.51,0.57,0.78,2.0
-90.3984,38.4486,2022-09-22 13:00:00,1,240.33,0.72,13.02,42.2,2.24,2.48,3.38,2.53
-90.3505,38.6503,2022-09-22 13:00:00,1,203.61,0.38,4.76,49.35,0.94,1.88,2.49,2.76
-90.3445,39.1014,2022-09-22 13:00:00,1,191.93,0.21,1.84,50.78,0.6,1.48,1.68,2.69
-90.2811,38.6311,2022-09-22 13:00:00,1,203.61,0.38,4.76,49.35,0.94,1.88,2.49,2.76
-90.2636,38.5425,2022-09-22 13:00:00,1,240.33,0.72,13.02,42.2,2.24,2.48,3.38,2.53
-90.2258,32.3467,2022-09-22 13:00:00,2,250.34,4.02,8.31,13.59,0.19,15.39,20.39,1.54
-90.2119,41.8231,2022-09-22 13:00:00,1,178.58,0.19,1.21,50.78,0.22,0.5,0.63,1.14
-90.1997,30.4293,2022-09-22 13:00:00,3,293.73,1.31,6.6,22.35,0.31,20.59,22.36,0.32
-90.1985,38.6564,2022-09-22 13:00:00,1,203.61,0.38,5.74,49.35,4.65,1.96,2.57,2.66
-90.1911,35.1967,2022-09-22 13:00:00,2,273.71,0.61,4.76,44.35,1.7,11.64,12.83,2.34
-90.1898,38.6564,2022-09-22 13:00:00,1,203.61,0.38,5.74,49.35,4.65,1.96,2.57,2.66
-90.1827,32.329,2022-09-22 13:00:00,2,473.98,15.87,22.28,11.27,0.41,19.99,25.55,2.28
-90.1606,38.6119,2022-09-22 13:00:00,1,203.61,0.38,5.74,49.35,4.65,1.96,2.57,2.66
-90.1397,38.7045,2022-09-22 13:00:00,1,203.61,0.38,5.74,49.35,4.65,1.96,2.57,2.66
-90.1014,29.9933,2022-09-22 13:00:00,3,323.77,3.38,19.54,37.91,4.89,20.82,23.0,0.59
-89.9878,34.8206,2022-09-22 13:00:00,2,460.63,7.82,25.02,25.03,3.37,19.39,21.25,2.6
-89.8502,35.1516,2022-09-22 13:00:00,2,310.42,1.79,10.2,38.27,2.0,12.75,14.23,2.28
-89.7883,38.1761,2022-09-22 13:00:00,1,196.93,0.23,5.06,52.21,5.66,1.68,1.93,1.6
-89.6908,47.9721,2022-09-22 13:00:00,1,168.56,0.03,0.35,49.35,0.06,0.5,0.51,0.01
-89.6803,43.4356,2022-09-22 13:00:00,1,170.23,0.19,1.15,45.06,0.07,0.5,0.64,0.37
-89.6536,46.0481,2022-09-22 13:00:00,1,165.22,0.04,0.53,45.78,0.13,0.5,0.5,0.01
-89.6442,39.8319,2022-09-22 13:00:00,1,191.93,0.25,2.7,45.42,2.89,1.51,1.92,2.34
-89.5889,40.6978,2022-09-22 13:00:00,1,188.59,0.48,2.14,39.34,0.13,0.59,0.8,2.06
-89.436,43.0738,2022-09-22 13:00:00,1,171.9,0.18,1.06,46.49,0.11,0.5,0.63,0.59
-89.396,30.3009,2022-09-22 13:00:00,4,300.41,0.56,4.84,47.21,1.0,25.74,27.45,0.11
-89.3819,36.0528,2022-09-22 13:00:00,1,243.66,0.33,3.21,57.94,4.77,7.53,7.87,1.69
-89.3572,43.1008,2022-09-22 13:00:00,1,173.57,0.45,2.23,42.56,1.28,0.5,0.85,0.69
-89.2922,31.324,2022-09-22 13:00:00,3,297.07,0.41,4.2,44.35,1.42,23.89,27.02,1.41
-89.0892,42.267,2022-09-22 13:00:00,1,178.58,0.27,1.39,50.07,0.37,0.5,0.69,0.78
-89.0497,30.3901,2022-09-22 13:00:00,4,297.07,0.42,3.73,53.64,1.36,26.81,28.55,0.1
-88.9975,40.5169,2022-09-22 13:00:00,1,190.26,0.59,2.36,40.77,0.47,0.93,1.09,2.12
-88.9256,39.8669,2022-09-22 13:00:00,1,196.93,0.44,2.36,48.64,0.66,1.97,2.2,2.41
-88.8196,35.7053,2022-09-22 13:00:00,2,257.02,0.23,2.38,70.1,1.65,10.42,11.48,2.53
-88.81,45.5639,2022-09-22 13:00:00,1,163.56,0.07,0.63,41.13,0.12,0.5,0.51,0.02
-88.625,38.0889,2022-09-22 13:00:00,1,195.27,0.11,2.31,63.66,0.92,2.22,2.33,1.55
-88.6211,43.4661,2022-09-22 13:00:00,1,171.9,0.31,1.48,37.91,0.66,0.5,0.57,0.61
-88.5725,37.0581,2022-09-22 13:00:00,1,198.6,0.05,2.12,57.22,0.56,2.73,2.88,1.14
-88.5339,30.3781,2022-09-22 13:00:00,4,297.07,0.48,3.86,47.92,0.5,26.1,27.7,0.21
-88.3956,44.3069,2022-09-22 13:00:00,1,165.22,0.2,1.35,30.4,0.1,0.5,0.59,0.54
-88.3725,40.0522,2022-09-22 13:00:00,1,193.6,0.5,2.12,42.92,0.46,1.47,1.72,2.25
-88.2779,32.3625,2022-09-22 13:00:00,2,257.02,0.26,3.0,42.92,1.06,16.26,17.83,0.44
-88.2411,42.2211,2022-09-22 13:00:00,1,180.24,0.45,2.36,44.35,0.55,0.5,0.81,0.74
-88.215,43.0203,2022-09-22 13:00:00,1,170.23,0.25,1.65,37.55,0.35,0.5,0.63,0.62
-88.1906,41.2222,2022-09-22 13:00:00,1,198.6,1.38,4.76,35.05,1.79,0.9,1.56,1.24
-88.1522,41.7714,2022-09-22 13:00:00,1,203.61,1.31,4.97,38.98,1.22,0.96,1.6,0.97
-88.1165,41.5269,2022-09-22 13:00:00,1,205.28,1.36,4.71,36.84,1.28,0.98,1.72,1.11
-88.0875,30.7697,2022-09-22 13:00:00,4,297.07,0.3,2.87,58.65,0.43,25.02,26.52,0.26
-87.9939,44.5167,2022-09-22 13:00:00,1,168.56,0.25,1.18,28.25,0.7,0.5,0.53,0.23
-87.9343,42.9326,2022-09-22 13:00:00,1,196.93,1.9,6.17,33.62,1.16,0.67,1.0,0.83
-87.9333,43.0178,2022-09-22 13:00:00,1,176.91,0.66,2.68,35.76,0.3,0.5,0.9,0.59
-87.8631,42.0603,2022-09-22 13:00:00,1,188.59,0.83,3.51,42.92,0.7,0.57,0.87,0.65
-87.8111,42.5047,2022-09-22 13:00:00,1,176.91,0.5,2.16,41.84,0.36,0.5,0.69,0.62
-87.81,43.4981,2022-09-22 13:00:00,1,168.56,0.33,1.48,35.05,0.25,0.5,0.88,0.54
-87.7994,42.1406,2022-09-22 13:00:00,1,185.25,0.85,3.77,43.99,1.62,0.5,0.84,0.56
-87.7488,41.8643,2022-09-22 13:00:00,1,205.28,2.21,7.8,38.98,1.97,0.89,1.41,0.87
-87.7325,41.6708,2022-09-22 13:00:00,1,230.31,3.69,12.0,35.05,3.52,1.3,2.44,1.31
-87.7239,41.9136,2022-09-22 13:00:00,1,205.28,2.21,7.8,38.98,1.97,0.89,1.41,0.87
-87.7136,41.7547,2022-09-22 13:00:00,1,230.31,3.69,12.0,35.05,3.52,1.3,2.44,1.31
-87.5772,38.0133,2022-09-22 13:00:00,1,198.6,0.57,6.77,56.51,10.49,2.21,2.51,1.49
-87.5574,41.5786,2022-09-22 13:00:00,1,243.66,4.41,15.42,33.62,6.08,1.6,3.14,1.58
-87.495,41.5944,2022-09-22 13:00:00,1,243.66,4.41,15.42,33.62,6.08,1.6,3.14,1.58
-87.4354,41.6534,2022-09-22 13:00:00,1,220.3,2.65,11.48,37.55,5.25,1.16,2.1,1.19
-87.4197,35.1169,2022-09-22 13:00:00,2,230.31,0.15,1.52,47.92,0.92,13.61,15.49,0.84
-87.4014,39.4861,2022-09-22 13:00:00,1,195.27,0.56,3.68,45.78,2.21,1.86,2.19,1.98
-87.3847,36.6114,2022-09-22 13:00:00,1,223.64,0.41,4.07,67.95,3.34,5.41,6.15,1.81
-87.3236,36.9117,2022-09-22 13:00:00,1,220.3,0.41,4.46,65.8,3.99,4.78,5.54,1.93
-87.3047,41.6067,2022-09-22 13:00:00,1,176.91,0.43,3.3,48.64,2.3,0.5,1.02,0.39
-87.2044,30.525,2022-09-22 13:00:00,4,287.06,0.48,3.34,38.98,0.44,26.17,27.67,0.15
-87.1992,41.6175,2022-09-22 13:00:00,1,171.9,0.16,1.41,51.5,0.9,0.5,0.8,0.25
-87.0756,37.7808,2022-09-22 13:00:00,1,213.62,0.95,7.03,53.64,8.11,4.18,4.88,1.76
-87.0096,35.6519,2022-09-22 13:00:00,2,236.99,0.35,2.79,48.64,1.52,10.84,12.14,1.66
-87.0081,30.3942,2022-09-22 13:00:00,3,353.81,2.04,10.71,40.77,1.39,24.68,26.4,0.63
-87.0036,33.3311,2022-09-22 13:00:00,2,257.02,0.17,2.23,41.49,1.27,16.05,17.83,0.53
-86.9706,34.5286,2022-09-22 13:00:00,2,267.03,1.2,7.28,33.98,0.66,13.27,18.73,5.83
-86.9425,33.8017,2022-09-22 13:00:00,2,236.99,0.37,2.91,25.03,0.43,14.85,20.93,12.29
-86.9242,33.4997,2022-09-22 13:00:00,2,273.71,0.61,6.51,42.92,0.83,18.42,21.28,0.63
-86.8525,40.4316,2022-09-22 13:00:00,1,223.64,2.91,9.77,35.05,4.65,1.54,2.4,1.81
-86.815,33.5531,2022-09-22 13:00:00,2,273.71,0.61,6.51,42.92,0.83,18.42,21.28,0.63
-86.7964,33.5653,2022-09-22 13:00:00,2,353.81,1.79,16.79,55.08,1.21,17.27,20.67,1.11
-86.6525,36.2975,2022-09-22 13:00:00,2,240.33,0.65,5.23,63.66,8.35,10.88,11.85,1.16
-86.5917,34.6917,2022-09-22 13:00:00,2,337.12,5.31,12.34,20.56,0.28,15.13,20.09,2.12
-86.5492,33.5453,2022-09-22 13:00:00,2,360.49,1.52,16.97,70.81,1.59,16.49,20.14,1.24
-86.5047,39.1594,2022-09-22 13:00:00,1,220.3,1.17,7.54,41.13,5.19,2.55,3.31,1.87
-86.2634,32.4128,2022-09-22 13:00:00,2,277.04,0.46,4.76,50.78,1.0,15.28,16.63,0.88
-86.2149,37.0493,2022-09-22 13:00:00,2,267.03,0.19,2.21,59.37,1.97,12.42,12.78,0.71
-86.2147,39.7889,2022-09-22 13:00:00,1,206.95,1.01,5.66,39.7,3.31,1.77,2.5,1.96
-86.2147,41.6967,2022-09-22 13:00:00,1,173.57,0.23,2.01,45.42,0.42,0.5,0.59,0.19
-86.1486,42.7678,2022-09-22 13:00:00,1,175.24,0.25,3.64,76.53,4.77,0.5,0.62,0.21
-86.1309,39.7879,2022-09-22 13:00:00,1,210.29,1.09,6.08,40.77,1.77,1.53,2.14,1.84
-86.1147,39.8108,2022-09-22 13:00:00,1,196.93,0.68,3.17,41.84,0.91,1.2,1.66,1.85
-86.1097,40.4813,2022-09-22 13:00:00,1,190.26,0.45,2.36,41.84,0.81,0.67,0.88,1.12
-85.9927,33.9913,2022-09-22 13:00:00,2,293.73,2.35,10.88,36.12,0.42,11.01,19.65,4.62
-85.9503,46.2889,2022-09-22 13:00:00,1,165.22,0.04,0.83,36.84,0.32,0.5,0.5,0.01
-85.8961,38.0608,2022-09-22 13:00:00,1,230.31,0.24,3.3,60.8,2.53,9.08,9.83,1.47
-85.8913,39.2375,2022-09-22 13:00:00,1,213.62,1.02,7.03,43.99,3.49,1.79,2.43,1.88
-85.8528,42.8944,2022-09-22 13:00:00,1,175.24,0.14,1.54,75.1,0.51,0.5,0.64,0.55
-85.8517,37.7064,2022-09-22 13:00:00,2,270.37,0.26,3.98,61.51,4.47,15.84,16.27,0.52
-85.8268,38.2316,2022-09-22 13:00:00,1,211.95,0.24,3.26,57.22,2.47,5.35,6.0,1.66
-85.7413,38.2882,2022-09-22 13:00:00,1,223.64,0.24,4.41,57.22,1.85,6.02,6.7,1.66
-85.7381,30.1289,2022-09-22 13:00:00,2,253.68,0.6,3.98,33.98,0.29,19.53,21.95,0.3
-85.7121,38.1935,2022-09-22 13:00:00,1,250.34,0.48,6.86,58.65,3.01,9.34,10.24,1.66
-85.6711,42.9847,2022-09-22 13:00:00,1,175.24,0.11,1.34,76.53,0.23,0.5,0.61,0.48
-85.6544,38.2286,2022-09-22 13:00:00,1,223.64,0.24,4.41,57.22,1.85,6.02,6.7,1.66
