base,visibility,dt,timezone,id,name,cod,coord.lon,coord.lat,main.temp,main.feels_like,main.temp_min,main.temp_max,main.pressure,main.humidity,wind.speed,wind.deg,clouds.all,sys.type,sys.id,sys.country,sys.sunrise,sys.sunset,main.sea_level,main.grnd_level,wind.gust,rain.1h,weather.id,weather.main,weather.description,weather.icon
stations,10000.0,2022-09-22 13:00:00,-14400.0,4475609.0,Legion Park,200.0,-78.9531,35.0414,25.47,26.06,23.86,27.49,1009.0,76.0,1.34,243.0,3.0,2.0,2031362.0,US,2022-09-22 11:03:47,2022-09-22 23:13:19,,,4.02,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5941902.0,Dorset,200.0,-78.9314,45.2211,7.94,5.12,7.94,8.69,1009.0,92.0,4.75,341.0,100.0,2.0,2013126.0,CA,2022-09-22 11:02:44,2022-09-22 23:14:12,1009.0,971.0,8.71,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5202860.0,Nanty Glo,200.0,-78.92,40.5633,15.05,15.09,13.79,17.06,1011.0,95.0,3.09,310.0,100.0,2.0,2073063.0,US,2022-09-22 11:03:11,2022-09-22 23:13:40,,,,0.32,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5186244.0,Dale,200.0,-78.9158,40.3097,17.07,17.29,16.01,18.97,1009.0,94.0,5.66,300.0,100.0,1.0,4602.0,US,2022-09-22 11:03:11,2022-09-22 23:13:37,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4464374.0,Durham,200.0,-78.904,36.033,25.73,26.19,24.27,27.84,1016.0,70.0,1.79,228.0,10.0,2.0,2040014.0,US,2022-09-22 11:03:31,2022-09-22 23:13:12,,,2.24,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,7259084.0,Tonawanda,200.0,-78.8993,42.9981,15.6,14.99,14.32,16.71,1008.0,68.0,2.68,308.0,31.0,2.0,2034391.0,US,2022-09-22 11:02:51,2022-09-22 23:13:49,1008.0,986.0,8.94,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4480285.0,Morrisville,200.0,-78.8747,35.8894,26.0,26.0,23.45,28.0,1012.0,69.0,1.79,217.0,5.0,2.0,2031626.0,US,2022-09-22 11:03:24,2022-09-22 23:13:04,,,3.58,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4480285.0,Morrisville,200.0,-78.8197,35.8652,25.95,25.95,23.35,27.9,1008.0,69.0,1.79,217.0,5.0,2.0,2031626.0,US,2022-09-22 11:03:11,2022-09-22 23:12:51,,,3.58,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5138409.0,Sloan,200.0,-78.8094,42.8781,15.69,14.99,14.49,16.65,1007.0,64.0,2.68,301.0,45.0,2.0,2040890.0,US,2022-09-22 11:02:30,2022-09-22 23:13:27,,,3.58,,801,Clouds,few clouds,02d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5112375.0,Cheektowaga,200.0,-78.7661,42.9211,15.56,14.84,14.4,16.63,1007.0,64.0,4.47,293.0,42.0,2.0,2031741.0,US,2022-09-22 11:02:20,2022-09-22 23:13:17,,,10.73,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4497286.0,Wake,200.0,-78.5742,35.8561,26.06,26.06,23.41,27.96,1009.0,70.0,0.45,265.0,2.0,2.0,2033090.0,US,2022-09-22 11:02:12,2022-09-22 23:11:52,,,3.58,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4752031.0,Charlottesville,200.0,-78.504,38.0766,23.35,23.86,21.39,24.69,1006.0,81.0,0.45,220.0,55.0,2.0,2021352.0,US,2022-09-22 11:01:45,2022-09-22 23:11:46,,,1.79,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4460943.0,Clayton,200.0,-78.4622,35.591,25.87,26.52,23.88,28.09,1010.0,77.0,1.54,230.0,0.0,1.0,4598.0,US,2022-09-22 11:01:47,2022-09-22 23:11:24,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4787307.0,Stanley,200.0,-78.4347,38.5231,17.4,17.47,15.44,19.29,1003.0,87.0,0.45,355.0,75.0,2.0,2005951.0,US,2022-09-22 11:01:26,2022-09-22 23:11:32,,,3.13,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5178195.0,Altoona,200.0,-78.3889,40.515,17.03,17.09,15.86,18.95,1007.0,88.0,1.34,334.0,100.0,2.0,2006541.0,US,2022-09-22 11:01:04,2022-09-22 23:11:32,,,3.58,,500,Rain,light rain,10d
stations,9656.0,2022-09-22 13:00:00,-14400.0,6101645.0,Peterborough,200.0,-78.35,44.3,11.82,11.54,11.78,14.03,1006.0,95.0,3.6,300.0,100.0,1.0,882.0,CA,2022-09-22 11:00:31,2022-09-22 23:11:46,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4809881.0,Inwood,200.0,-78.0816,39.281,21.48,22.06,20.0,22.6,1020.0,91.0,3.09,240.0,40.0,2.0,2009416.0,US,2022-09-22 10:59:57,2022-09-22 23:10:11,,,,0.7,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5213681.0,State College,200.0,-77.8769,40.8114,16.95,17.05,16.1,18.26,1007.0,90.0,1.79,301.0,100.0,2.0,2034133.0,US,2022-09-22 10:58:59,2022-09-22 23:09:31,,,4.02,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4459530.0,Castle Hayne,200.0,-77.8386,34.3642,26.67,28.31,25.55,27.76,1010.0,70.0,1.79,212.0,1.0,2.0,2016170.0,US,2022-09-22 10:59:23,2022-09-22 23:08:49,,,3.13,,800,Clear,clear sky,01d
stations,6437.0,2022-09-22 13:00:00,-14400.0,5921589.0,Chisasibi,200.0,-77.741,53.6922,5.03,0.3,5.03,5.03,1000.0,93.0,7.72,300.0,100.0,1.0,806.0,CA,2022-09-22 10:56:43,2022-09-22 23:10:42,,,15.43,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4367872.0,Saint James,200.0,-77.7219,39.5656,21.99,22.57,20.8,23.68,1004.0,89.0,4.12,260.0,100.0,2.0,2001742.0,US,2022-09-22 10:58:29,2022-09-22 23:08:47,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4467757.0,Gaston,200.0,-77.6554,36.5117,24.16,24.77,22.83,26.26,1008.0,82.0,4.6,234.0,2.0,2.0,2004221.0,US,2022-09-22 10:58:29,2022-09-22 23:08:15,1008.0,1002.0,7.58,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4464909.0,Edgecombe,200.0,-77.5843,35.9883,25.91,26.36,23.12,25.96,1009.0,69.0,3.6,240.0,0.0,1.0,4012.0,US,2022-09-22 10:58:14,2022-09-22 23:07:55,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5110159.0,Brighton,200.0,-77.5576,43.145,16.69,16.27,15.38,17.85,1005.0,71.0,2.24,315.0,34.0,2.0,2009050.0,US,2022-09-22 10:57:28,2022-09-22 23:08:29,,,5.36,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5110159.0,Brighton,200.0,-77.5481,43.1461,16.74,16.32,15.42,17.89,1005.0,71.0,2.24,315.0,34.0,2.0,2006214.0,US,2022-09-22 10:57:26,2022-09-22 23:08:26,,,5.36,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4768423.0,Lakeside,200.0,-77.4693,37.5909,25.95,25.95,24.34,27.29,1007.0,69.0,3.58,217.0,6.0,2.0,2007417.0,US,2022-09-22 10:57:39,2022-09-22 23:07:36,,,6.71,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4756972.0,East Highland Park,200.0,-77.4003,37.5565,25.96,25.96,24.39,27.35,1006.0,69.0,3.58,217.0,5.0,2.0,2007417.0,US,2022-09-22 10:57:22,2022-09-22 23:07:19,,,6.71,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5897884.0,Belleville,200.0,-77.3956,44.1503,15.77,15.28,14.96,17.0,1007.0,72.0,6.17,270.0,75.0,2.0,2020384.0,CA,2022-09-22 10:56:42,2022-09-22 23:07:57,,,,,701,Mist,mist,50d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4496087.0,USAR Center,200.0,-77.3601,35.6413,26.08,26.08,24.11,26.2,1010.0,81.0,3.6,220.0,0.0,1.0,5345.0,US,2022-09-22 10:57:22,2022-09-22 23:07:00,,,,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4556595.0,Biglerville,200.0,-77.3081,39.9233,22.06,22.57,19.31,24.06,1005.0,86.0,0.89,0.0,89.0,2.0,2003412.0,US,2022-09-22 10:56:47,2022-09-22 23:07:10,,,4.47,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5195416.0,Jersey Shore,200.0,-77.2309,41.2662,15.89,15.81,14.16,16.73,1003.0,87.0,3.06,336.0,100.0,2.0,2037626.0,US,2022-09-22 10:56:21,2022-09-22 23:06:59,,,9.5,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,6144195.0,Senneterre,200.0,-77.1997,48.4325,3.89,-0.3,3.89,3.89,1008.0,95.0,5.51,319.0,100.0,,,CA,2022-09-22 10:55:23,2022-09-22 23:07:42,1008.0,970.0,11.51,,300,Drizzle,light intensity drizzle,09d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5211113.0,Schlusser,200.0,-77.1867,40.2464,20.14,19.99,18.75,22.67,1005.0,68.0,5.81,300.0,99.0,2.0,2009509.0,US,2022-09-22 10:56:16,2022-09-22 23:06:42,,,11.44,,701,Mist,mist,50d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4367417.0,Rossmoor,200.0,-77.1069,39.1144,23.99,24.51,21.64,26.24,1005.0,79.0,2.06,240.0,0.0,2.0,2040304.0,US,2022-09-22 10:56:04,2022-09-22 23:06:17,,,,0.71,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4782864.0,Rose Hill,200.0,-77.1047,38.7734,24.35,24.75,21.7,26.43,1005.0,73.0,0.89,271.0,57.0,2.0,2074226.0,US,2022-09-22 10:56:05,2022-09-22 23:06:14,,,3.58,0.24,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4138106.0,District of Columbia,200.0,-77.0132,38.9218,24.67,25.12,22.47,26.6,1003.0,74.0,1.79,230.0,78.0,2.0,2002287.0,US,2022-09-22 10:55:42,2022-09-22 23:05:53,,,3.58,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4140963.0,Washington D.C.,200.0,-77.0128,38.8752,24.96,25.42,22.67,26.86,1003.0,73.0,1.79,230.0,68.0,2.0,2036309.0,US,2022-09-22 10:55:42,2022-09-22 23:05:53,,,3.58,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4354593.0,Fairmount Heights,200.0,-76.9581,38.8957,25.05,25.52,22.71,27.26,1004.0,73.0,1.79,230.0,64.0,2.0,2034471.0,US,2022-09-22 10:55:29,2022-09-22 23:05:40,,,3.58,0.11,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4354593.0,Fairmount Heights,200.0,-76.9534,38.8947,25.04,25.51,22.69,27.24,1004.0,73.0,1.79,230.0,63.0,2.0,2034471.0,US,2022-09-22 10:55:28,2022-09-22 23:05:39,,,3.58,0.11,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5183169.0,Canton,200.0,-76.9392,41.6447,12.18,12.04,11.73,12.89,1006.0,99.0,3.65,333.0,100.0,2.0,2019046.0,US,2022-09-22 10:55:09,2022-09-22 23:05:51,1006.0,929.0,9.94,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4369978.0,South Laurel,200.0,-76.8783,39.0553,24.8,25.37,22.54,26.84,1005.0,78.0,2.68,252.0,68.0,2.0,2038605.0,US,2022-09-22 10:55:09,2022-09-22 23:05:22,,,5.81,0.24,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5214040.0,Steelton,200.0,-76.847,40.247,20.34,20.83,18.28,23.73,1004.0,92.0,2.06,280.0,100.0,1.0,3751.0,US,2022-09-22 10:54:55,2022-09-22 23:05:21,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4368879.0,Savage,200.0,-76.8462,39.1432,24.74,25.25,22.45,26.83,1004.0,76.0,2.68,252.0,71.0,2.0,2003973.0,US,2022-09-22 10:55:01,2022-09-22 23:05:15,,,5.81,0.13,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4557717.0,East York,200.0,-76.6994,39.9653,22.26,22.71,18.88,24.95,1004.0,83.0,0.89,302.0,56.0,2.0,2003192.0,US,2022-09-22 10:54:21,2022-09-22 23:04:44,,,3.13,0.37,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4347790.0,Baltimore County,200.0,-76.6316,39.462,24.64,25.17,22.45,26.45,1006.0,77.0,1.34,6.0,77.0,2.0,2007554.0,US,2022-09-22 10:54:08,2022-09-22 23:04:25,,,3.58,0.11,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4347778.0,Baltimore,200.0,-76.5891,39.3375,25.29,25.75,22.82,26.82,1003.0,72.0,2.24,222.0,66.0,2.0,2008240.0,US,2022-09-22 10:53:58,2022-09-22 23:04:14,,,4.47,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,6112025.0,Portsmouth,200.0,-76.5211,44.2199,15.93,15.46,14.18,17.11,1004.0,72.0,4.12,280.0,20.0,1.0,792.0,CA,2022-09-22 10:53:12,2022-09-22 23:04:27,,,,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5201733.0,Monroeton,200.0,-76.5127,41.7052,13.21,13.07,11.25,15.25,1006.0,95.0,2.57,331.0,100.0,2.0,2031694.0,US,2022-09-22 10:53:26,2022-09-22 23:04:09,1006.0,977.0,9.87,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5193056.0,Hebron,200.0,-76.3948,40.3385,20.87,21.36,18.21,24.38,1004.0,90.0,3.6,290.0,100.0,2.0,2013046.0,US,2022-09-22 10:53:06,2022-09-22 23:03:33,,,,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,6332380.0,Langley Mobile Home Park,200.0,-76.387,37.1037,25.77,26.33,23.9,27.32,1006.0,74.0,1.79,237.0,1.0,2.0,2026382.0,US,2022-09-22 10:53:21,2022-09-22 23:03:14,,,3.13,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4354087.0,Edgewood,200.0,-76.2967,39.41,25.48,26.12,24.03,27.19,1003.0,78.0,4.12,250.0,75.0,2.0,2009662.0,US,2022-09-22 10:52:47,2022-09-22 23:03:04,,,,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5197079.0,Lancaster,200.0,-76.2833,40.0467,23.32,23.74,19.84,25.23,999.0,78.0,1.34,307.0,68.0,2.0,2016160.0,US,2022-09-22 10:52:41,2022-09-22 23:03:05,,,3.58,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4347060.0,Algonquin,200.0,-76.1408,38.5876,26.15,26.15,24.04,27.38,1004.0,61.0,4.12,200.0,0.0,2.0,2003639.0,US,2022-09-22 10:52:14,2022-09-22 23:02:22,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5194941.0,Intercourse,200.0,-76.1125,40.0439,23.29,23.69,20.39,25.3,1003.0,77.0,1.34,300.0,69.0,2.0,2007465.0,US,2022-09-22 10:52:00,2022-09-22 23:02:24,,,3.58,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,6137799.0,Sainte-Cécile-de-Masham,200.0,-76.0178,45.6222,13.41,13.08,12.4,14.38,1005.0,87.0,5.02,332.0,90.0,2.0,2010881.0,CA,2022-09-22 10:51:01,2022-09-22 23:02:37,1005.0,982.0,9.23,,701,Mist,mist,50d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5208454.0,River View Park,200.0,-75.9686,40.3833,21.55,22.01,19.32,25.07,1004.0,86.0,8.05,315.0,89.0,2.0,2035071.0,US,2022-09-22 10:51:23,2022-09-22 23:01:51,,,9.83,1.78,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5216260.0,Tunkhannock,200.0,-75.9577,41.6052,12.11,11.88,11.29,13.72,1007.0,96.0,0.45,110.0,100.0,2.0,2019312.0,US,2022-09-22 10:51:13,2022-09-22 23:01:56,,,1.79,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4143861.0,Newark,200.0,-75.86,39.7011,24.27,24.76,22.56,25.64,1003.0,77.0,2.24,240.0,52.0,2.0,2009945.0,US,2022-09-22 10:51:01,2022-09-22 23:01:21,,,4.47,,500,Rain,light rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4145047.0,Townsend,200.0,-75.7972,39.3052,25.68,26.26,23.92,26.73,1004.0,75.0,6.37,241.0,27.0,2.0,2037838.0,US,2022-09-22 10:50:48,2022-09-22 23:01:04,1004.0,1002.0,10.46,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4561755.0,Toughkenamon,200.0,-75.7678,39.8344,23.84,24.32,22.36,25.45,1002.0,78.0,2.06,0.0,100.0,2.0,2035598.0,US,2022-09-22 10:50:38,2022-09-22 23:01:00,,,,,801,Clouds,few clouds,02d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4142683.0,Glasgow,200.0,-75.732,39.5513,25.2,25.68,23.03,26.72,1002.0,73.0,2.68,277.0,39.0,2.0,2033024.0,US,2022-09-22 10:50:31,2022-09-22 23:00:50,,,5.36,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5978353.0,Hull,200.0,-75.7261,45.4369,14.58,14.26,13.29,15.77,1002.0,83.0,7.72,290.0,40.0,2.0,2005245.0,CA,2022-09-22 10:49:52,2022-09-22 23:01:25,,,,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4366176.0,Princess Anne,200.0,-75.7015,38.1765,25.9,26.56,25.04,26.15,1004.0,77.0,0.89,140.0,6.0,2.0,2006407.0,US,2022-09-22 10:50:31,2022-09-22 23:00:35,,,2.68,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5214936.0,Susquehanna,200.0,-75.6866,41.8673,12.1,11.95,11.0,13.42,1006.0,99.0,2.94,329.0,100.0,2.0,2034465.0,US,2022-09-22 10:50:07,2022-09-22 23:00:52,1006.0,957.0,10.72,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,7626289.0,ByWard Market,200.0,-75.6764,45.4322,14.64,14.3,13.29,15.77,1002.0,82.0,7.72,290.0,40.0,2.0,2005245.0,CA,2022-09-22 10:49:40,2022-09-22 23:01:14,,,,,803,Clouds,broken clouds,04d
stations,3219.0,2022-09-22 13:00:00,-14400.0,5215611.0,Throop,200.0,-75.6231,41.4428,13.41,13.21,11.92,16.95,1005.0,92.0,4.47,23.0,100.0,2.0,2010502.0,US,2022-09-22 10:49:54,2022-09-22 23:00:34,,,8.49,1.5,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4142191.0,Delaware City,200.0,-75.6036,39.5777,25.27,25.71,23.16,26.84,1003.0,71.0,0.89,241.0,30.0,2.0,2036836.0,US,2022-09-22 10:50:00,2022-09-22 23:00:19,,,5.36,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4145381.0,Wilmington,200.0,-75.5581,39.7394,24.98,25.47,23.16,26.84,1004.0,74.0,2.24,242.0,38.0,2.0,2010476.0,US,2022-09-22 10:49:48,2022-09-22 23:00:09,,,4.47,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4142485.0,Felton,200.0,-75.5568,38.9867,25.8,26.6,24.92,27.19,1003.0,83.0,7.17,225.0,14.0,2.0,2003431.0,US,2022-09-22 10:49:52,2022-09-22 23:00:05,,,11.28,,501,Rain,moderate rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4365766.0,Pocomoke City,200.0,-75.5457,38.0139,26.1,26.1,25.04,26.15,1006.0,55.0,7.44,217.0,3.0,2.0,2006407.0,US,2022-09-22 10:49:55,2022-09-22 22:59:57,1006.0,1006.0,11.41,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5190150.0,Fountain Hill,200.0,-75.4325,40.6119,21.31,21.61,17.42,24.98,1001.0,81.0,4.12,230.0,100.0,2.0,2040480.0,US,2022-09-22 10:49:13,2022-09-22 22:59:44,,,,,803,Clouds,broken clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5952330.0,Ferme-Neuve,200.0,-75.4319,46.7686,7.15,4.06,7.15,7.15,1004.0,94.0,4.92,331.0,100.0,,,CA,2022-09-22 10:48:32,2022-09-22 23:00:25,1004.0,974.0,9.24,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4559431.0,Marcus Hook,200.0,-75.414,39.8187,25.07,25.62,23.16,26.85,1001.0,76.0,2.68,146.0,37.0,2.0,2032166.0,US,2022-09-22 10:49:13,2022-09-22 22:59:35,,,4.92,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4561874.0,Upland,200.0,-75.3725,39.8356,25.12,25.67,23.17,26.85,1001.0,76.0,2.68,146.0,39.0,2.0,2032166.0,US,2022-09-22 10:49:03,2022-09-22 22:59:25,,,4.92,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5190503.0,Freemansburg,200.0,-75.3411,40.6281,21.61,21.99,17.69,25.25,1003.0,83.0,4.12,230.0,100.0,2.0,2008100.0,US,2022-09-22 10:48:51,2022-09-22 22:59:22,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5203506.0,Norristown,200.0,-75.3092,40.1122,24.55,25.02,22.45,25.86,1002.0,75.0,3.6,250.0,40.0,1.0,4743.0,US,2022-09-22 10:48:46,2022-09-22 22:59:11,,,,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4560349.0,Philadelphia,200.0,-75.1868,39.9225,25.2,25.79,23.13,26.34,999.0,77.0,3.58,268.0,45.0,2.0,2037403.0,US,2022-09-22 10:48:18,2022-09-22 22:58:41,,,8.05,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4560349.0,Philadelphia,200.0,-75.1424,39.9603,25.21,25.8,23.25,26.37,1001.0,77.0,3.58,268.0,44.0,2.0,2006633.0,US,2022-09-22 10:48:07,2022-09-22 22:58:31,,,8.05,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4501018.0,Camden,200.0,-75.1253,39.9344,25.25,25.84,23.23,26.35,1002.0,77.0,3.58,268.0,44.0,2.0,2006633.0,US,2022-09-22 10:48:03,2022-09-22 22:58:26,,,8.05,,501,Rain,moderate rain,10d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4503548.0,Pennsauken,200.0,-75.0808,39.9914,25.21,25.82,23.56,26.37,1002.0,78.0,3.58,268.0,40.0,2.0,20937.0,US,2022-09-22 10:47:52,2022-09-22 22:58:16,,,8.05,,701,Mist,mist,50d
stations,9562.0,2022-09-22 13:00:00,-14400.0,5099767.0,Jacksonburg,200.0,-75.0678,40.9246,19.43,19.8,16.66,22.55,1002.0,91.0,3.37,266.0,93.0,2.0,2037073.0,US,2022-09-22 10:47:44,2022-09-22 22:58:18,,,9.73,0.15,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4503078.0,Millville,200.0,-75.0252,39.4223,26.6,26.6,24.31,27.82,1003.0,76.0,1.34,216.0,12.0,2.0,39390.0,US,2022-09-22 10:47:42,2022-09-22 22:57:59,,,3.13,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5097206.0,Delanco,200.0,-74.9852,40.0542,25.11,25.69,23.47,26.36,1002.0,77.0,3.58,223.0,42.0,2.0,2001609.0,US,2022-09-22 10:47:29,2022-09-22 22:57:53,,,7.6,,801,Clouds,few clouds,02d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5098124.0,Flemington,200.0,-74.8068,40.5153,23.39,24.0,20.01,26.03,998.0,85.0,2.68,280.0,69.0,2.0,2003279.0,US,2022-09-22 10:46:43,2022-09-22 22:57:13,,,4.92,,800,Clear,clear sky,01d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5105496.0,Trenton,200.0,-74.7632,40.2224,24.72,25.26,22.97,26.22,1001.0,77.0,2.24,281.0,70.0,2.0,2007147.0,US,2022-09-22 10:46:35,2022-09-22 22:57:01,,,4.02,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5100356.0,Lawrenceville,200.0,-74.7426,40.2831,24.54,25.09,21.72,26.11,1001.0,78.0,2.24,281.0,71.0,2.0,2007147.0,US,2022-09-22 10:46:29,2022-09-22 22:56:57,,,4.02,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5928065.0,Cornwall,200.0,-74.7394,45.0294,14.35,14.03,14.18,16.09,1003.0,84.0,5.54,287.0,56.0,1.0,142.0,CA,2022-09-22 10:45:58,2022-09-22 22:57:26,1003.0,996.0,8.74,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,6138575.0,Saint-Jovite,200.0,-74.4819,46.035,11.59,11.31,11.59,12.36,1000.0,96.0,0.51,280.0,99.0,1.0,329.0,CA,2022-09-22 10:44:49,2022-09-22 22:56:32,,,,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,4504164.0,Smithville,200.0,-74.4487,39.4649,25.74,26.43,24.44,27.95,1003.0,79.0,6.26,217.0,19.0,2.0,2074429.0,US,2022-09-22 10:45:23,2022-09-22 22:55:42,,,9.83,,804,Clouds,overcast clouds,04d
stations,10000.0,2022-09-22 13:00:00,-14400.0,5101244.0,Milltown,200.0,-74.4294,40.4622,24.08,24.58,20.53,26.08,1002.0,78.0,0.89,240.0,73.0,2.0,2027615.0,US,2022-09-22 10:45:13,2022-09-22 22:55:43,,,4.92,,802,Clouds,scattered clouds,03d
stations,10000.0,2022-09-22 13:00:00,-14400.0,6137417.0,Saint-Anicet,200.0,-74.2833,45.1167,15.0,14.57,14.06,15.64,1001.0,77.0,4.12,260.0,79.0,1.0,177.0,CA,2022-09-22 10:44:08,2022-09-22 22:55:37,,,7.72,,802,Clouds,scattered clouds,03d
